envios,ventas
616,198
1429,770
286,132
44,44
264,88
2375,1232
5344,2947
5564,2507
616,308
1847,550
9170,4728
1034,396
2815,1473
8445,3387
1407,836
3211,1583
550,154
1144,726
308,154
286,88
110,110
4596,2353
4904,2287
528,286
1825,682
5080,2485
682,440
3958,1737
4596,2177
1693,968
1759,1078
528,264
1166,682
682,308
198,154
132,110
2507,1253
2199,1122
6180,396
6663,3321
4354,374
3101,1605
6443,3343
1957,682
1144,660
6949,2683
5146,1781
12623,5234
10600,3848
20474,8599
14910,6223
9500,4288
7587,3826
22607,10248
10952,5212
836,352
440,264
1188,396
1407,462
550,352
462,264
704,374
1495,506
374,198
352,132
484,198
550,220
198,176
6026,3453
10226,6092
15680,8994
5564,2859
5190,2529
4200,2089
14536,7279
7037,3453
3233,1583
3870,1407
4530,2067
946,330
550,286
1034,440
1253,550
638,440
770,308
792,506
1144,572
792,220
858,352
594,220
242,88
154,88
572,242
594,330
528,242
220,88
132,66
704,198
924,308
462,198
308,132
330,66
154,66
462,198
836,286
462,176
286,110
198,66
220,88
396,220
770,286
484,198
286,132
154,88
352,88
506,242
704,308
396,176
198,132
198,66
198,44
352,220
726,308
462,220
176,132
110,88
154,88
836,220
3189,1232
3563,1341
1122,484
572,330
3760,1232
4156,1429
1473,506
4904,1825
1803,682
6971,2683
9390,4178
7499,3343
3738,1979
968,484
550,352
3892,2177
286,176
4992,2177
5366,2441
638,352
4046,2111
330,154
1319,638
4354,2243
946,330
3848,2001
462,264
748,308
1100,506
792,330
330,154
682,176
1583,770
5982,2903
748,330
198,154
528,264
8489,3717
6202,2969
4310,2331
5784,2353
924,418
440,242
682,396
418,264
132,132
88,66
528,330
836,484
660,308
242,154
220,132
660,352
946,484
638,308
440,176
396,154
880,418
1429,594
880,374
748,418
440,154
1078,616
2001,924
1385,638
946,440
308,110
1144,352
1517,572
1144,396
858,330
374,198
1803,792
2881,1210
1913,792
1869,792
1253,330
836,484
1583,704
902,528
1144,528
594,264
1649,814
2749,1210
1913,770
1451,814
1034,418
1144,638
1385,968
1078,594
1210,638
682,330
924,638
1715,902
1210,616
968,660
462,308
2133,814
2727,1188
2353,638
2089,726
1078,396
1627,792
2815,1297
1517,880
1495,814
770,374
2551,1341
4068,2155
3673,1363
2771,1473
1122,616
1319,594
1583,858
968,594
792,550
506,264
1517,616
1671,946
1144,594
1232,638
462,286
3453,1627
5300,2485
4530,2353
1935,1034
1122,396
5432,2683
8225,4156
4882,2331
3255,1825
2991,1297
902,418
3079,1210
3123,1275
748,440
1759,770
1803,704
3738,1232
2771,814
1188,352
1056,220
660,220
2067,792
3299,1144
2287,594
1232,330
1078,242
572,242
2067,770
3892,968
2089,814
1078,330
1188,330
1188,242
1825,506
1781,440
924,352
1605,396
286,88
2243,770
3585,1188
2683,550
682,242
858,286
660,308
1056,264
1803,418
1056,308
506,66
1473,198
990,352
1363,286
682,66
880,330
1341,440
1341,374
242,88
1429,572
2023,814
2067,550
462,176
594,198
2683,572
3431,748
2859,726
1100,330
1583,352
924,418
2749,990
880,396
418,154
110,66
1781,814
528,242
462,176
660,264
1253,418
858,330
198,110
220,66
858,418
1935,1056
1407,836
286,220
374,154
880,682
1737,1056
1429,836
440,220
264,66
264,132
528,198
616,286
528,242
418,132
506,242
616,352
4662,2485
7125,3738
17901,9764
5344,3255
990,528
968,352
880,462
1451,594
9302,5454
5608,3343
23904,13591
12535,6663
10886,5828
3079,1715
20342,11589
14976,8445
374,198
396,176
462,242
682,220
462,242
374,154
330,198
418,352
1363,638
1869,858
1539,572
704,198
1913,528
3519,682
2221,550
726,198
3475,1561
1737,638
440,220
1188,616
1825,792
2419,572
484,220
2617,462
2859,572
1803,616
594,198
1671,594
2067,858
1407,638
638,220
1781,660
2683,836
1605,616
440,176
1737,660
2331,638
2441,638
792,132
1649,748
1605,704
528,110
968,440
220,110
132,88
132,66
1144,374
1034,418
176,66
660,220
220,66
66,22
88,22
1627,594
1078,660
1144,396
880,352
110,44
506,220
1166,616
1056,616
946,396
902,418
418,154
462,154
1012,638
1319,616
704,374
748,418
264,88
330,198
3497,1275
2155,1056
2155,924
418,198
1122,594
638,176
286,22
4002,1297
4002,1166
770,220
2133,704
770,242
330,110
374,66
2243,946
2771,968
396,198
1363,506
506,198
110,22
110,44
396,220
1078,418
726,308
154,110
242,88
396,88
924,308
1605,572
1078,418
374,88
286,110
352,88
550,330
1605,638
968,440
242,110
176,110
154,88
858,330
1649,550
858,418
132,66
154,88
88,44
506,198
1144,418
748,330
132,110
176,110
484,110
946,330
1385,616
858,396
440,66
396,132
418,110
792,374
1078,594
1210,418
220,176
220,110
792,374
1056,594
836,484
264,88
396,198
5102,2617
6223,2903
1407,616
4662,2045
352,176
1210,462
1363,572
858,396
264,176
154,132
946,374
1429,528
902,330
374,88
506,176
968,352
1144,528
1078,506
682,220
462,220
1561,418
2551,660
3211,440
198,88
1188,308
440,308
1363,484
1078,396
264,110
264,154
2155,1078
2771,1605
3013,1605
1451,682
1693,836
484,286
902,396
1429,396
352,88
682,308
1473,594
1979,528
484,110
1232,682
3321,1144
2661,1253
264,176
374,220
1737,770
3057,1297
3167,1341
418,198
440,198
770,176
1473,594
858,220
220,110
154,66
1341,440
2529,704
2991,814
638,88
198,132
1649,660
2331,858
2705,1210
1210,330
2859,990
990,352
2463,814
4508,1056
616,352
594,66
1737,616
1847,726
770,286
1166,396
264,0
1517,638
1869,792
2353,946
1188,374
1319,440
1847,594
2199,836
3299,1210
902,374
2111,792
1385,616
2287,836
2595,1012
880,352
2199,858
1561,572
2133,792
2947,1232
902,352
1627,506
1166,616
2155,770
726,220
880,418
506,154
374,176
1188,484
1407,418
902,330
4772,1166
6070,1473
2881,616
1847,594
88,0
1253,396
396,88
550,198
198,110
88,44
374,198
1210,396
726,264
132,66
264,66
880,418
1649,660
2837,858
902,418
1517,462
902,418
1429,594
1341,396
528,330
814,286
1737,616
1232,330
770,308
1210,352
1253,418
880,396
374,176
418,176
1188,308
1539,440
1385,572
528,198
770,242
330,176
528,220
1144,396
110,22
286,88
418,176
594,198
264,132
154,88
330,88
242,88
352,154
374,110
88,66
88,88
374,88
330,66
352,88
110,88
484,198
462,176
286,132
352,132
286,110
286,132
946,242
638,264
242,66
88,88
242,110
198,88
462,176
220,132
638,220
528,220
352,154
484,154
1166,418
814,330
902,330
1210,396
1232,330
220,132
352,110
1561,396
1517,528
1451,396
242,132
352,132
462,264
1166,352
902,286
176,110
330,110
616,286
1210,418
550,330
242,88
220,110
770,242
1100,374
1188,330
242,66
220,110
506,264
726,462
682,308
308,132
418,154
616,286
1385,462
638,264
374,88
440,132
352,264
1012,330
1297,308
286,176
220,176
1188,594
1759,902
1539,836
748,374
770,418
924,462
1232,704
1429,748
506,264
506,286
748,352
1539,462
726,242
396,132
1100,308
1649,528
946,264
330,110
814,396
1122,506
484,220
242,132
682,330
1407,660
770,352
616,330
484,286
748,330
1671,770
1034,352
572,308
858,286
836,330
1363,638
594,396
440,264
946,264
880,330
1825,682
770,330
858,330
682,286
352,220
902,440
418,220
506,220
440,220
528,264
1012,550
770,286
550,286
902,242
1078,418
1715,814
1034,396
792,374
902,418
330,220
550,440
374,220
484,176
484,242
946,396
814,220
220,66
770,264
352,110
924,352
1825,682
1144,330
550,176
440,154
286,88
946,330
1583,572
726,330
484,176
110,66
308,88
1319,352
2155,616
704,374
462,154
506,154
264,66
4244,2331
6905,3321
968,374
2089,1210
704,242
1297,418
1979,616
1935,704
198,132
814,242
660,198
946,396
1012,374
528,154
1385,594
2397,1034
2243,1056
1319,396
1825,638
792,154
1583,352
1100,308
638,198
1473,594
1627,858
2617,792
440,198
1210,374
1188,440
1737,704
858,396
550,220
594,264
8313,4068
1539,660
2089,726
7565,3782
132,44
638,374
3914,1913
1803,1056
2265,1319
286,198
1451,660
3804,1869
792,308
2045,1034
352,264
1232,396
1078,572
1407,572
264,176
792,198
682,418
1407,616
1495,594
264,154
770,264
946,440
1495,528
1407,594
374,176
902,264
792,396
704,440
792,484
352,242
352,220
1122,594
1473,902
1605,814
484,242
704,374
770,440
1495,550
1737,616
286,154
484,220
660,418
1319,616
1473,616
286,176
440,264
748,286
1034,396
1056,440
264,132
286,154
1056,550
2243,990
2133,836
308,220
5916,2683
6333,3013
1715,814
132,88
198,66
2639,1056
3738,1407
3848,1451
1869,726
1715,704
4684,1605
4772,2199
5102,2199
2463,968
2947,924
3453,1056
3958,1407
3629,1385
1429,748
1737,462
1012,330
1583,726
1517,616
242,132
506,330
748,462
660,330
198,176
462,176
682,198
616,264
550,264
110,88
198,66
44,44
330,264
792,286
616,154
88,66
66,44
154,44
968,506
528,242
66,44
176,110
946,352
1297,418
924,286
154,88
286,110
330,110
506,220
176,88
88,44
220,44
748,374
1473,682
726,308
550,220
308,154
198,66
880,308
1451,572
330,110
660,198
88,66
154,110
924,352
1429,616
572,330
550,198
220,88
132,110
902,374
1517,660
814,308
242,110
374,110
176,66
6861,3804
3079,2067
10424,5872
8203,4442
6114,3431
3541,2111
15526,9148
8708,4970
462,242
1100,418
352,154
198,88
88,44
2221,1166
2617,1100
3607,1803
4332,1781
1715,1122
2133,814
1715,836
2155,1144
2067,1144
1319,726
1913,748
1957,792
2969,1253
2287,1188
1869,858
308,132
1210,308
682,264
572,154
1605,770
3497,1891
2375,1034
968,440
308,132
2573,1429
4244,2331
3277,1561
2749,1341
2243,946
682,330
726,440
330,154
330,132
858,154
1935,1188
2947,1583
2837,1539
1210,792
1935,748
2925,1561
3826,2199
2529,1232
1341,682
1759,792
1407,792
2903,1671
1759,1100
748,528
1210,396
15746,7873
19506,9698
14800,6377
2969,1627
5058,2727
3409,1561
1495,1012
1803,682
1297,792
3035,1517
1078,484
726,396
924,286
3826,1605
3629,1627
748,440
1891,836
902,352
3343,1627
3475,1737
946,440
1803,858
770,440
3013,1583
3211,1693
682,396
1583,792
1056,440
3651,1627
3519,1627
990,418
1737,858
748,396
594,396
1034,506
704,352
440,176
418,132
352,176
550,308
308,220
110,44
198,132
1166,440
1451,550
176,22
616,286
836,396
946,352
330,88
792,286
880,352
638,308
418,110
1957,836
2001,836
616,396
968,418
1803,506
5586,2507
2441,1034
1539,660
748,242
1957,660
2463,616
2397,638
418,198
1166,132
1166,660
1759,726
1297,770
814,286
2947,616
4112,682
2419,418
110,22
1649,858
1847,1144
2089,1034
1319,594
374,176
2683,1275
726,286
1078,330
1737,594
12931,5476
6487,3497
1869,880
6377,3035
440,154
1649,748
2573,1253
2045,1034
528,198
1385,726
1341,770
1649,836
1451,748
1034,308
968,330
440,132
2991,1122
2463,770
2683,924
1737,616
1056,440
1473,550
1495,638
814,286
1122,638
968,418
1451,748
1517,638
792,242
1715,814
1561,858
2199,836
1671,770
1275,616
374,132
3738,2001
3914,1957
2815,1561
1737,594
1385,616
4926,1583
3475,1210
2287,682
3365,1210
2749,990
1363,594
1759,572
5036,1561
3475,1188
1715,572
2639,902
2221,880
2067,770
2089,682
1803,638
726,308
572,176
638,176
396,110
1363,528
3870,1407
1869,594
2331,792
7367,3387
2397,1232
2243,946
2199,616
528,132
1671,616
1583,682
704,286
308,66
1891,1078
11787,7301
4992,2859
3057,1188
4354,2001
2419,1144
3321,1715
3563,1957
3738,1825
5036,2815
3673,2133
440,220
2221,1253
4068,2331
3123,1913
220,110
1781,792
2463,1012
2419,858
902,440
990,418
484,308
462,154
1957,792
2397,1034
2309,792
924,374
990,418
880,264
352,198
1979,858
2749,968
2111,748
990,396
1166,418
550,330
484,198
308,198
352,220
198,88
330,176
154,22
440,154
286,132
352,176
242,132
44,44
132,44
110,44
374,264
352,220
638,198
330,88
110,66
132,88
66,22
1034,374
704,176
440,220
660,418
770,418
1012,308
528,220
484,176
880,308
770,396
924,396
638,154
792,374
1056,550
1144,396
1034,330
550,176
792,220
792,352
902,396
1363,660
1605,814
2375,1034
1100,374
660,242
1429,594
1979,792
704,330
946,484
198,110
1407,594
704,308
4398,1451
528,264
3299,924
1825,682
2903,1210
2727,770
1715,638
968,374
2045,660
2089,814
3277,1122
1100,418
2551,1034
242,110
616,220
220,110
66,44
286,22
7851,3804
4816,1825
19044,9170
10512,4926
396,198
682,286
308,154
286,110
44,0
132,88
44,44
704,308
968,396
66,22
396,198
88,0
550,308
1100,396
462,242
440,242
88,22
704,154
594,220
132,66
484,220
572,330
1122,286
308,66
484,198
22,0
440,242
506,220
88,66
660,198
22,22
176,110
572,154
704,22
154,44
44,44
88,22
770,330
1319,418
484,242
220,110
176,44
44,44
660,286
352,154
352,66
594,264
682,330
308,132
440,176
110,66
616,242
440,176
330,110
374,132
242,66
616,154
550,264
220,132
352,176
154,44
506,242
418,264
242,154
484,154
176,22
836,374
660,220
198,88
572,264
176,110
154,44
770,506
1583,880
15702,5454
3782,2023
4728,1935
528,176
814,264
440,308
264,88
198,88
836,396
1429,594
1253,572
660,176
462,198
440,198
506,264
528,242
220,110
198,110
836,440
1078,616
1363,616
528,220
374,198
792,396
1232,660
1297,550
418,198
330,220
660,396
1100,594
1385,616
352,198
308,220
946,440
1210,572
1034,528
352,198
352,132
704,418
1297,660
1407,660
418,220
286,154
330,198
506,308
550,286
440,242
418,176
88,66
110,88
110,66
220,88
176,88
572,286
660,396
1451,770
1429,814
1825,814
1693,792
1297,418
2221,594
1495,704
704,220
484,176
1341,638
1979,858
2265,924
836,308
726,286
1034,528
1825,704
1627,770
462,264
506,264
1605,550
3211,924
2419,836
682,330
1188,242
924,506
1627,704
1913,704
462,264
484,242
1100,572
1034,572
2067,968
550,264
594,286
396,308
1407,506
1803,638
1957,682
836,264
506,198
814,440
1715,682
1715,660
528,220
506,242
1275,396
1166,616
1781,572
330,176
308,198
1429,638
2221,880
2023,902
528,308
638,286
264,132
440,154
352,176
66,44
242,66
220,44
44,22
462,242
352,154
2573,1056
3651,1715
3365,1341
1649,682
770,242
1407,660
110,88
25598,12843
11919,5212
11721,5762
27643,14448
10996,5520
4948,2529
29666,15746
22057,10952
27511,15020
26455,14888
88778,45720
1407,440
4486,1957
2089,770
1210,440
2001,792
3167,1407
3145,1166
1275,638
682,220
1627,814
2727,1341
2793,1122
1297,660
616,220
3079,1341
3277,1210
572,198
1913,836
2881,1363
3475,1166
1122,616
572,198
1144,528
1122,484
1100,506
792,220
506,264
2661,1341
2573,1363
2705,1166
1363,660
1210,660
4068,1957
4024,1935
4266,1759
1759,946
1649,924
4112,1825
4090,1891
3255,1451
2155,880
2089,990
330,110
616,220
220,88
66,44
132,44
1385,660
1122,550
682,264
902,462
440,132
528,242
154,22
1210,352
748,352
616,198
440,308
308,66
506,176
44,44
1649,594
1781,506
924,352
1056,484
660,44
550,220
154,88
1561,550
1825,594
1012,330
902,418
264,176
418,242
44,44
2551,924
2639,902
1979,572
1693,704
682,198
814,396
286,66
616,308
3695,1517
4706,1759
1495,616
462,286
3255,1275
3717,1517
1275,506
506,220
2661,1012
3607,1232
1166,418
418,220
2375,1056
3013,1253
814,418
902,418
1583,660
2265,836
286,198
462,176
374,154
682,374
1891,704
2331,792
286,220
704,374
440,242
1451,440
1759,594
2199,770
660,220
660,286
286,176
242,110
858,330
858,506
330,176
506,352
990,528
1473,836
1473,880
1561,858
704,440
770,418
2463,1407
2529,1473
2969,1385
1210,792
1253,726
484,154
726,352
572,242
154,88
572,88
22,22
1671,858
2111,836
2067,880
748,396
836,396
1935,902
1627,858
2551,858
946,396
924,374
1693,770
1913,858
770,308
1144,396
968,418
2243,858
1781,902
2089,770
1056,396
880,418
1891,770
2089,836
2155,726
968,374
1144,374
1913,858
1979,858
2089,836
814,418
902,396
2045,902
2551,902
2155,880
726,374
1078,418
1979,792
2595,770
2397,748
1297,374
1166,418
1210,550
1891,836
2045,902
528,264
814,308
